time, instructions, freed, alive, gc_latency (us)
30700000, 1773730, 2171079, 99742, 1006682
30710000, 1783273, 2406748, 95708, 1104240
30720000, 1774081, 2158088, 100464, 1062014
30730000, 1767182, 2361591, 92807, 1144288
30740000, 1758364, 2160059, 100711, 988979
30750000, 1789477, 2293504, 90572, 1065193
30760000, 1764415, 2272137, 95724, 1049792
30770000, 1798326, 2264405, 94623, 1055578
30780000, 1763832, 2302038, 100868, 1081549
30790000, 1791904, 2233324, 95638, 1044511
30800000, 1769112, 2336963, 100869, 1092619
30810000, 1782658, 2192576, 95722, 1036625
30820000, 1766557, 2344849, 100853, 1080516
